,factor,ic_ir,residual_ic_ir
387,x_aroon_osc_240min_1,0.03684888976526303,0.03139345052342906
388,x_macd_240min_1,0.021675202235200468,0.031179442046958484
389,x_vwap_slope_60min_1,0.45982645908890063,0.030939716857637415
390,x_p_ret_4h_1,0.4706318100447459,0.03009724538831309
391,x_ma_ret_8h_1,,0.030029620315304168
392,x_williams_r_60min,0.3495993625357271,0.0294364382582533
393,x_sar_diff_60min,0.24888547719841383,0.02920101358156535
394,x_delta,0.19562905592181248,0.02890589467530869
395,x_effort_vs_result_60min,0.1983521131389989,0.028100886800148425
396,x_obv_240min_1,0.7957276675534958,0.027040848564359586
397,x_vpin_zscore_filtered_240min_1,0.04745674496132719,0.02700239184308792
398,x_vol_accel_60min_1,0.040409375589032,0.02652710872649264
399,x_pvt_240min,0.7171511935856417,0.02641306115630454
400,x_aroon_osc_60min_1,0.11969961586361569,0.025898772514843002
401,x_spread_12h_1,,0.025302896413622347
402,x_aroon_osc_240min,0.018592964427884422,0.025131010624683304
403,x_sharpe_60min_1,0.0958851072351166,0.024327266782153696
404,x_macd_signal_240min_1,0.020251571262522455,0.024230784183653455
405,x_p_ret_8h,0.30532180060414144,0.023533843866434777
406,x_vol_ratio_60min,0.05472692412144241,0.0234368773630554
407,x_cci_240min,0.09610184363634232,0.022872616597591395
408,x_roc_60min_1,0.20469622998470752,0.022790998645269678
409,x_macd_hist_240min_1,0.02245403849146909,0.022783628315532607
410,x_macd_signal_240min,0.015687491251370873,0.021515313411650642
411,x_atr_240min_1,0.47758603792504717,0.020885553969738378
412,x_qstick_60min_1,0.07663463814587342,0.020053063545640987
413,x_vol_ratio_10_30_240min,0.09435870748093807,0.019740617331481834
414,x_chaikin_osc_240min,0.07103128021077651,0.01965741699025855
415,x_vol_ratio_10_30_60min_1,0.12690103097726976,0.019501075899740313
416,x_roc_240min,0.03256987367529369,0.019278854804738323
417,x_roc_240min_1,0.012191994760200072,0.01911914255776324
418,x_vol_ratio_10_30_240min_1,0.1095733046060925,0.01877983546898492
419,x_vol_price_corr_240min,0.036953510968514965,0.018383761024421644
420,x_obv_240min,0.7960664793185,0.01828308104583015
421,x_parkinson_vol_60min,0.2144076535684724,0.017718157754036002
422,x_price_accel_60min,0.11213716671653022,0.016359895861091347
423,x_trix_240min,0.019605303393979034,0.01577990214369967
424,x_trix_240min_1,0.014800398371208653,0.014694687090682218
425,x_spread_8h_1,,0.014285779687032258
426,x_delta_x_vpin_60min,0.18010629696102454,0.01391314532532758
427,x_keltner_pos_60min,0.2474360211396539,0.01337870162648293
428,x_ofi_60min_1,0.10227287399616712,0.010623583630224791
429,x_volatility_60min_1,0.18926204545446182,0.009722819750629313
430,x_linearreg_ma_60min_1,0.1905445327999014,0.009650872667667672
431,x_session_sin_1,0.2078520331682514,0.008852802602116737
432,x_sharpe_60min,0.1653778143616469,0.008838779416368648
433,x_cci_240min_1,0.03218238255733035,0.008642223479629271
434,x_p_ret_6h_1,0.306226409507127,0.008340510941994278
435,x_pvt_240min_1,0.7148511339967668,0.0064579269865569005
436,x_realized_vol_60min_1,0.19035160583347063,0.005897918780350696
437,x_p_ret_12h_1,0.22788095357927715,0.0037694031646390833
438,x_mom5_60min_1,0.37018567946994674,0.002975774646244679
439,x_vpin_zscore_filtered_240min,0.09957260525395638,0.0021370639523102257
440,x_cci_60min,0.29178087168956196,0.0018747569834802363
441,x_ma_ret_12h,,0.0006511738137090093
