date,signal,signal_zscore,position,price,actual_ret,strategy_return
2018-05-30 09:40:00,0.0,0.0,0.0,5068.0,-0.0007889546351085297,-0.0
2018-05-30 10:40:00,0.0,0.0,0.0,5066.0,0.011448874851954116,0.0
2018-05-30 11:25:00,0.0,0.0,0.0,5070.0,-0.006635441061670577,-0.0
2018-05-30 14:10:00,0.0,0.0,0.0,5066.0,0.0023575638506876384,0.0
2018-05-30 14:55:00,0.0,0.0,0.0,5124.0,0.0015680125441004389,0.0
2018-05-30 21:35:00,0.0,0.0,0.0,5090.0,0.0011741682974559797,0.0
2018-05-31 09:40:00,0.0,0.0,0.0,5102.0,-0.0015637216575449253,-0.0
2018-05-31 10:40:00,0.0,0.0,0.0,5110.0,-0.000783085356303892,-0.0
2018-05-31 11:25:00,0.0,0.0,0.0,5116.0,-0.003526645768025083,-0.0
2018-05-31 14:10:00,0.0,0.0,0.0,5108.0,0.0007864726700748115,0.0
2018-05-31 14:55:00,0.0,0.0,0.0,5104.0,0.0,0.0
2018-05-31 21:35:00,0.0,0.0,0.0,5086.0,-0.001571709233791796,-0.0
2018-06-01 09:40:00,0.0,0.0,0.0,5090.0,0.0007870916961825181,0.0
2018-06-01 10:40:00,0.0,0.0,0.0,5090.0,0.001572945340149401,0.0
2018-06-01 11:25:00,0.0,0.0,0.0,5082.0,0.002748331370239443,0.0
2018-06-01 14:10:00,0.0,0.0,0.0,5086.0,0.003915426781519127,0.0
2018-06-01 14:55:00,0.0,0.0,0.0,5094.0,0.0019500780031200815,0.0
2018-06-01 21:35:00,0.0,0.0,0.0,5108.0,0.0011677695601401972,0.0
2018-06-04 09:40:00,0.0,0.0,0.0,5128.0,-0.004665629860031051,-0.0
2018-06-04 10:40:00,0.0,0.0,0.0,5138.0,-0.0031250000000000444,-0.0
2018-06-04 11:25:00,0.0,0.0,0.0,5144.0,-0.008620689655172376,-0.0
2018-06-04 14:10:00,0.0,0.0,0.0,5120.0,0.00039525691699604515,0.0
2018-06-04 14:55:00,0.0,0.0,0.0,5104.0,-0.011062821019359959,-0.0
2018-06-05 09:40:00,0.0,0.0,0.0,5060.0,0.0019976028765480436,0.0
2018-06-05 10:40:00,0.0,0.0,0.0,5062.0,0.0011961722488038617,0.0
2018-06-05 11:25:00,0.0,0.0,0.0,5006.0,0.004380724810832293,0.0
2018-06-05 14:10:00,0.0,0.0,0.0,5016.0,-0.0023790642347343294,-0.0
2018-06-05 14:55:00,0.0,0.0,0.0,5022.0,-0.0007949125596183881,-0.0
2018-06-05 21:35:00,0.0,0.0,0.0,5044.0,0.0007955449482894839,0.0
2018-06-06 09:40:00,0.0,0.0,0.0,5032.0,0.0003974562798092496,0.0
2018-06-06 10:40:00,0.0,0.0,0.0,5028.0,-0.0011918951132300348,-0.0
2018-06-06 11:25:00,0.0,0.0,0.0,5032.0,0.0023866348448686736,0.0
2018-06-06 14:10:00,0.0,0.0,0.0,5034.0,-0.0031746031746031633,-0.0
2018-06-06 14:55:00,0.0,0.0,0.0,5028.0,-0.0015923566878981443,-0.0
2018-06-06 21:35:00,0.0,0.0,0.0,5040.0,-0.0007974481658692412,-0.0
2018-06-07 09:40:00,0.0,0.0,0.0,5024.0,-0.0003990422984836428,-0.0
2018-06-07 10:40:00,0.0,0.0,0.0,5016.0,0.003992015968063978,0.0
2018-06-07 11:25:00,0.0,0.0,0.0,5012.0,-0.0011928429423458953,-0.0
2018-06-07 14:10:00,0.0,0.0,0.0,5010.0,-0.0007961783439490722,-0.0
2018-06-07 14:55:00,0.0,0.0,0.0,5030.0,-0.004780876494023922,-0.0
2018-06-07 21:35:00,0.0,0.0,0.0,5024.0,0.0,0.0
2018-06-08 09:40:00,0.0,0.0,0.0,5020.0,-0.0016012810248198228,-0.0
2018-06-08 10:40:00,0.0,0.0,0.0,4996.0,-0.00200481154771448,-0.0
2018-06-08 11:25:00,0.0,0.0,0.0,4996.0,0.0,0.0
2018-06-08 14:10:00,0.0,0.0,0.0,4988.0,0.002008838891121023,0.0
2018-06-08 14:55:00,0.0,0.0,0.0,4978.0,0.001603849238171584,0.0
2018-06-08 21:35:00,0.0,0.0,0.0,4978.0,-0.0012009607686148671,-0.0
2018-06-11 09:40:00,0.0,0.0,0.0,4988.0,-0.0008016032064128709,-0.0
2018-06-11 10:40:00,0.0,0.0,0.0,4996.0,-0.003208985158443589,-0.0
2018-06-11 11:25:00,0.0,0.0,0.0,4990.0,0.0016096579476860828,0.0
2018-06-11 14:10:00,0.0,0.0,0.0,4986.0,-0.0012053033346726139,-0.0
2018-06-11 14:55:00,0.0,0.0,0.0,4970.0,0.0004022526146418848,0.0
2018-06-12 09:40:00,0.0,0.0,0.0,4978.0,-0.003216726980297513,-0.0
2018-06-12 10:40:00,0.0,0.0,0.0,4972.0,-0.0016135538523598392,-0.0
2018-06-12 11:25:00,0.0,0.0,0.0,4974.0,-0.005656565656565693,-0.0
2018-06-12 14:10:00,0.0,0.0,0.0,4958.0,-0.01503453880536365,-0.0
2018-06-12 14:55:00,0.0,0.0,0.0,4950.0,-0.0024752475247524774,-0.0
2018-06-12 21:35:00,0.0,0.0,0.0,4922.0,0.003308519437551727,0.0
2018-06-13 09:40:00,0.0,0.0,0.0,4848.0,-0.00041220115416318315,-0.0
2018-06-13 10:40:00,0.0,0.0,0.0,4836.0,0.0004123711340207059,0.0
2018-06-13 11:25:00,0.0,0.0,0.0,4852.0,0.00041220115416318315,0.0
2018-06-13 14:10:00,0.0,0.0,0.0,4850.0,0.0024721878862794533,0.0
2018-06-13 14:55:00,0.0,0.0,0.0,4852.0,0.0012330456226881115,0.0
2018-06-13 21:35:00,0.0,0.0,0.0,4854.0,-0.0012315270935960854,-0.0
2018-06-14 09:40:00,0.0,0.0,0.0,4866.0,-0.0004110152075627038,-0.0
2018-06-14 10:40:00,0.0,0.0,0.0,4872.0,-0.000822368421052655,-0.0
2018-06-14 11:25:00,0.0,0.0,0.0,4866.0,0.0004115226337448874,0.0
2018-06-14 14:10:00,0.0,0.0,0.0,4864.0,0.0,0.0
2018-06-14 14:55:00,0.0,0.0,0.0,4860.0,0.002468120115178829,0.0
2018-06-14 21:35:00,0.0,0.0,0.0,4862.0,-0.0008206811653672652,-0.0
2018-06-15 09:40:00,0.0,0.0,0.0,4862.0,0.000410677618069899,0.0
2018-06-15 10:40:00,0.0,0.0,0.0,4874.0,-0.0008210180623974273,-0.0
2018-06-15 11:25:00,0.0,0.0,0.0,4870.0,-0.0020542317173377622,-0.0
2018-06-15 14:10:00,0.0,0.0,0.0,4872.0,0.003705228489090162,0.0
2018-06-15 14:55:00,0.0,0.0,0.0,4868.0,-0.0008203445447088065,-0.0
2018-06-15 21:35:00,0.0,0.0,0.0,4858.0,-0.007389162561576401,-0.0
2018-06-19 09:40:00,0.0,0.0,0.0,4876.0,-0.042597187758478094,-0.0
2018-06-19 10:40:00,0.0,0.0,0.0,4872.0,0.0008639308855291628,0.0
2018-06-19 11:25:00,0.0,0.0,0.0,4836.0,-0.0060422960725075026,-0.0
2018-06-19 14:10:00,0.0,0.0,0.0,4630.0,0.008250108554059832,0.0
2018-06-19 14:55:00,0.0,0.0,0.0,4634.0,0.0,0.0
2018-06-20 09:40:00,0.0,0.0,0.0,4606.0,0.0008613264427217437,0.0
2018-06-20 10:40:00,0.0,0.0,0.0,4644.0,0.001721170395869276,0.0
2018-06-20 11:25:00,0.0,0.0,0.0,4644.0,0.00042955326460480947,0.0
