date,x_ma_ret_1h,x_ma_ret_2h,x_ma_ret_4h,x_ma_ret_6h,x_ma_ret_8h,x_ma_ret_12h,var_explained
2025-06-30 10:00:00,0.31422523991721896,0.38894955550541443,0.44328504505245664,0.4542100304253312,0.4408310965255106,0.39094795472170435,0.6744035832845391
2025-06-30 11:15:00,0.3143140853224925,0.38896207589785137,0.443271373597468,0.45418577451825193,0.44080283025794403,0.39093963177449037,0.6744723907346898
2025-06-30 14:15:00,0.31432486368702955,0.38901462455003977,0.4432746700945915,0.4541789841089672,0.4407816319830661,0.39090673070048926,0.6745258609761897
2025-06-30 15:00:00,0.3141035298578914,0.3889564940028125,0.4433190079286975,0.45425570197847887,0.4408645710389545,0.3909095326743088,0.674326412131758
2025-06-30 22:00:00,0.3139677297770697,0.38880157951613237,0.4433394652487632,0.4543622441678855,0.4409787032018405,0.3908969805133833,0.6739793421384046
2025-06-30 23:00:00,0.31415312032797055,0.38877256366492663,0.4433401485041097,0.45434076599040524,0.4409448900932102,0.39083921977444036,0.6739259725198822
2025-07-01 10:00:00,0.31390269998510906,0.38885245452830197,0.443336347282938,0.4543880904462547,0.4410012835698349,0.3908466168173386,0.673580185803465
2025-07-01 11:15:00,0.3135156162332029,0.38866315756636793,0.4434606920836135,0.4545227142296866,0.4411394677440164,0.3908920505113693,0.6727884793090366
2025-07-01 14:15:00,0.3144730889620025,0.3886655388981811,0.4432735057618432,0.4543703264862642,0.4410266544968283,0.3906372623206714,0.6732356290550814
2025-07-01 15:00:00,0.31386874774987383,0.3890452666042803,0.4433238435061436,0.4544716276917151,0.4410502243374374,0.3905437219221547,0.6726916187886658
2025-07-01 22:00:00,0.3144929941197684,0.38891652091388673,0.44326919511210605,0.4543976434566948,0.44100660112610196,0.39036710473436864,0.6727380048730086
2025-07-01 23:00:00,0.31455299954028243,0.38910038033832406,0.4432234071541807,0.45430230840882,0.44095008490384785,0.3903623330306465,0.6730817346514618
2025-07-02 10:00:00,0.31459563795514234,0.38921913000833774,0.44312235308263037,0.45422012649409194,0.44088631543617884,0.39049195531081415,0.6732812360996302
2025-07-02 11:15:00,0.3144862734454785,0.38911784560115714,0.44314780354715405,0.454155492213012,0.4408800186336616,0.3907343193562105,0.6735792733191328
2025-07-02 14:15:00,0.3142376495702126,0.389055997481506,0.4433290235574046,0.4542139586039895,0.4409347538959041,0.390660632651856,0.6733935675102756
2025-07-02 15:00:00,0.3130202893024526,0.3886627583372535,0.4435269131654377,0.4548571022669149,0.4414479629167465,0.3904768221272876,0.6721063140916772
2025-07-02 22:00:00,0.31419644550664194,0.388421653047753,0.44342935103561354,0.45480067521982537,0.44128475555143454,0.3901329697068413,0.6719230233110881
2025-07-02 23:00:00,0.3146911766919882,0.38903813999540515,0.4433807243893416,0.45455383595520815,0.4409947004609467,0.389790721496646,0.6725061952814287
2025-07-03 10:00:00,0.3148923479031298,0.3894613385292456,0.44325795931250134,0.4544711364730977,0.44083777946923586,0.3896191664108214,0.6728341214639322
2025-07-03 11:15:00,0.3147170864233593,0.3894215974538229,0.44354672504234827,0.4545201694913876,0.4407692120661553,0.389492226975087,0.6731411262502515
2025-07-03 14:15:00,0.3144349237587279,0.38930089493039655,0.4438866563041384,0.45455496234502746,0.4407841949364181,0.38939595270641003,0.6729107318483547
2025-07-03 15:00:00,0.3144203806494659,0.38914498719871127,0.44384187825303323,0.45472585170967916,0.440870489713797,0.38931735302398623,0.6729552416057539
2025-07-03 22:00:00,0.3145106558287372,0.3890634061943059,0.4436698169349427,0.4544760258229338,0.44106212048518856,0.38959665642414987,0.6733231553014828
2025-07-03 23:00:00,0.3144647267784459,0.3890873830380467,0.443535714826412,0.4543581254770387,0.44089614024290474,0.3900875555283527,0.6734447620397734
2025-07-04 10:00:00,0.31402816170349723,0.38886359171346885,0.4435581006320902,0.45435861463833227,0.44084323731072,0.3906956891006284,0.6732814392452879
2025-07-04 11:15:00,0.3128986843255207,0.38827538876262524,0.4436181857359428,0.45448845730774234,0.4409645174827789,0.3918291433879692,0.672301658587375
2025-07-04 14:15:00,0.3134744028913049,0.38793033946913913,0.44349677097635054,0.45454527412033835,0.44085694426021627,0.3919033210592373,0.6719284967858178
2025-07-04 15:00:00,0.3137036884655651,0.38849099822989797,0.4433501319649195,0.454617188831737,0.4407038340603003,0.3914188841732163,0.6715334560801165
2025-07-07 10:00:00,0.3149867929459936,0.3888632491186449,0.4429131050712756,0.4541991782767084,0.4406402995769677,0.39107020846913465,0.6726055156329146
2025-07-07 11:15:00,0.3148428726939876,0.3893680868629754,0.44277716284571933,0.45384735576320473,0.4409327742699601,0.39091649843681897,0.6737406784108848
2025-07-07 14:15:00,0.3147032964570014,0.38928669131384286,0.4428595484022461,0.4537132101566577,0.440979628753501,0.3911194414852598,0.6741495794573392
2025-07-07 15:00:00,0.3145337786320794,0.3890653474105281,0.4429884057509572,0.4536165119444439,0.4409758394843513,0.3914464190619256,0.67466290450839
2025-07-07 22:00:00,0.31437893509080267,0.3889052781619673,0.4429472339405111,0.453792454257932,0.4408960683633943,0.39166233300337894,0.6749991339969112
2025-07-07 23:00:00,0.31417138585198057,0.38872486435412135,0.4427626921388751,0.4539431369723852,0.44090886823806763,0.3920274440639947,0.6754613175625493
2025-07-08 10:00:00,0.3140232972270487,0.38863641631575385,0.44272644964169694,0.4539834534548842,0.44113288559969943,0.3919760155050551,0.6754970504749443
2025-07-08 11:15:00,0.31397967641309404,0.38853998120785227,0.4426972155113846,0.45394397083316335,0.4413777408319913,0.3919096610486459,0.6755882040662767
2025-07-08 14:15:00,0.3140973034673408,0.3885698599364288,0.4426763254810797,0.4539409352377175,0.4413375093436829,0.391858200021283,0.6756872071583031
2025-07-08 15:00:00,0.31410812295067875,0.3886179070478877,0.44264923632627245,0.4539833861208099,0.4413080681336185,0.39181645846537094,0.6758184250128699
2025-07-08 22:00:00,0.3141496854944628,0.3886238909352441,0.44263891371391895,0.45395278192271715,0.44129990000626557,0.3918335215411395,0.6759807361518393
2025-07-08 23:00:00,0.31404212694585293,0.38860567172495675,0.442633732070762,0.45395117502347254,0.4413715422006205,0.3918648313766923,0.6760717458069004
2025-07-09 10:00:00,0.3138066296268857,0.3884907668574802,0.4426546403991684,0.4539822657976233,0.44152045345818125,0.3919400261789079,0.6758786587300343
2025-07-09 11:15:00,0.31392414406348945,0.3884281638414554,0.4426300067127446,0.45396274731982267,0.44151983859309374,0.391959087968125,0.6758931514837592
2025-07-09 14:15:00,0.3139573126407419,0.3884826973198553,0.44259595850404043,0.45393893918612194,0.4414844777217247,0.39198432705879627,0.6759688154996623
2025-07-09 15:00:00,0.31360915035772546,0.38842502688593294,0.4426197997536698,0.4540220654430146,0.44150869047097036,0.39216967309578776,0.675619180179034
